,0,1,2
815,"Rebutan Aset, Kantor Pemkot Magelang Dipasangi Logo TNI","CNN Indonesia | Kamis, 26/08/2021 12:46 WIB",https://www.cnnindonesia.com/nasional/20210826123127-20-685673/rebutan-aset-kantor-pemkot-magelang-dipasangi-logo-tni
816,"Arti Hiperendemi, Perbedaan dari Endemi dan Pandemi","CNN Indonesia | Kamis, 26/08/2021 12:41 WIB",https://www.cnnindonesia.com/teknologi/20210826114613-199-685674/arti-hiperendemi-perbedaan-dari-endemi-dan-pandemi
817,"Sulit Prediksi Covid, Jokowi Hati-hati Putuskan Kebijakan","CNN Indonesia | Kamis, 26/08/2021 12:31 WIB",https://www.cnnindonesia.com/nasional/20210826114537-32-685649/sulit-prediksi-covid-jokowi-hati-hati-putuskan-kebijakan
818,VIDEO: Vaksin Booster Akan Tersedia Untuk Umum,"CNN Indonesia TV, CNN Indonesia | Kamis, 26/08/2021 12:12 WIB",https://www.cnnindonesia.com/tv/20210826121116-400-685664/video-vaksin-booster-akan-tersedia-untuk-umum
819,VIDEO: BPOM: 7 Vaksin Sudah Dapat Izin Darurat,"CNN Indonesia TV, CNN Indonesia | Kamis, 26/08/2021 11:57 WIB",https://www.cnnindonesia.com/tv/20210826115700-400-685655/video-bpom-7-vaksin-sudah-dapat-izin-darurat
820,Jejak Kapolda Sulteng Rudy 'Gajah' Nyaris Kena Tembak di Poso,"CNN Indonesia | Kamis, 26/08/2021 11:55 WIB",https://www.cnnindonesia.com/nasional/20210826110851-12-685650/jejak-kapolda-sulteng-rudy-gajah-nyaris-kena-tembak-di-poso
821,"VIDEO: Meski Masih Level 4, Mulai Ada Pelonggaran PPKM di DIY","CNN Indonesia TV, CNN Indonesia | Kamis, 26/08/2021 11:53 WIB",https://www.cnnindonesia.com/tv/20210826115323-400-685651/video-meski-masih-level-4-mulai-ada-pelonggaran-ppkm-di-diy
822,Ramai-ramai 'Menghina' Orang Miskin,"Fauzan Mukrim, CNN Indonesia | Kamis, 26/08/2021 11:37 WIB",https://www.cnnindonesia.com/nasional/20210826110048-13-685620/ramai-ramai-menghina-orang-miskin
823,Panglima TNI Booster Vaksin Covid-19 Pakai Sel Punca,"CNN Indonesia | Kamis, 26/08/2021 11:31 WIB",https://www.cnnindonesia.com/nasional/20210826112115-20-685628/panglima-tni-booster-vaksin-covid-19-pakai-sel-punca
824,"Covid, Depok Hapus Denda Keterlambatan Pembayaran PBB","CNN Indonesia | Kamis, 26/08/2021 11:30 WIB",https://www.cnnindonesia.com/ekonomi/20210826091637-532-685551/covid-depok-hapus-denda-keterlambatan-pembayaran-pbb
825,FAQ: 15 Hal yang Masih Jadi Pertanyaan Masyarakat Soal Vaksin,"tim,  CNN Indonesia | Kamis, 26/08/2021 11:30 WIB",https://www.cnnindonesia.com/gaya-hidup/20210825145327-255-685250/faq-15-hal-yang-masih-jadi-pertanyaan-masyarakat-soal-vaksin
826,Zona Merah di Jakarta Tersisa Satu RT di Kelurahan Petojo,"CNN Indonesia | Kamis, 26/08/2021 11:14 WIB",https://www.cnnindonesia.com/nasional/20210826103106-20-685587/zona-merah-di-jakarta-tersisa-satu-rt-di-kelurahan-petojo
827,Jokowi: Ekonomi Kuartal III Akan Lebih Rendah dari Kuartal II,"CNN Indonesia | Kamis, 26/08/2021 10:50 WIB",https://www.cnnindonesia.com/ekonomi/20210826102659-532-685585/jokowi-ekonomi-kuartal-iii-akan-lebih-rendah-dari-kuartal-ii
828,VIDEO: Vaksinasi di Kawasan Pesisir Muara Gembong,"CNN Indonesia TV, CNN Indonesia | Kamis, 26/08/2021 10:48 WIB",https://www.cnnindonesia.com/tv/20210826104817-405-685604/video-vaksinasi-di-kawasan-pesisir-muara-gembong
829,"Syarat Vaksinasi Pfizer di Bogor, Depok, Bekasi dan Tangerang","CNN Indonesia | Kamis, 26/08/2021 10:38 WIB",https://www.cnnindonesia.com/nasional/20210826103415-20-685590/syarat-vaksinasi-pfizer-di-bogor-depok-bekasi-dan-tangerang
830,"Rekor Baru Kasus Covid-19 di Sydney, RS Siaga","CNN Indonesia | Kamis, 26/08/2021 10:13 WIB",https://www.cnnindonesia.com/internasional/20210826095916-113-685568/rekor-baru-kasus-covid-19-di-sydney-rs-siaga
831,"Mahasiswa Minta Maaf Joget di Ambulans, Kampus Beri Sanksi","CNN Indonesia | Kamis, 26/08/2021 09:59 WIB",https://www.cnnindonesia.com/nasional/20210826090316-12-685547/mahasiswa-minta-maaf-joget-di-ambulans-kampus-beri-sanksi
832,Kemenkes Umumkan Kasus Covid-19 Menurun Sampai 34 Persen,"KPCPEN,  CNN Indonesia | Kamis, 26/08/2021 09:45 WIB",https://www.cnnindonesia.com/nasional/20210826085602-25-685544/kemenkes-umumkan-kasus-covid-19-menurun-sampai-34-persen
833,Penyebab Tidak Dapat SMS Sertifikat Vaksin dan Solusinya,"Tim,  CNN Indonesia | Kamis, 26/08/2021 09:25 WIB",https://www.cnnindonesia.com/teknologi/20210823134938-190-684047/penyebab-tidak-dapat-sms-sertifikat-vaksin-dan-solusinya
834,Pencarian Cadangan Migas Akimeugah Papua Sudah 39 Persen,"cnn,  CNN Indonesia | Kamis, 26/08/2021 09:23 WIB",https://www.cnnindonesia.com/ekonomi/20210825205336-85-685438/pencarian-cadangan-migas-akimeugah-papua-sudah-39-persen
835,"Rupiah Lesu ke Rp14.420, Antisipasi Pidato Gubernur The Fed","CNN Indonesia | Kamis, 26/08/2021 09:13 WIB",https://www.cnnindonesia.com/ekonomi/20210826084735-78-685542/rupiah-lesu-ke-rp14420-antisipasi-pidato-gubernur-the-fed
836,Kemensos Siapkan Bansos Yatim Piatu Covid Rp300 Ribu Sebulan,"CNN Indonesia | Kamis, 26/08/2021 09:07 WIB",https://www.cnnindonesia.com/nasional/20210826081802-20-685530/kemensos-siapkan-bansos-yatim-piatu-covid-rp300-ribu-sebulan
837,5 Kritik dan Miskonsepsi soal Covid-22,"CNN Indonesia | Kamis, 26/08/2021 08:54 WIB",https://www.cnnindonesia.com/teknologi/20210826084608-199-685543/5-kritik-dan-miskonsepsi-soal-covid-22
838,Cadangan Dana Vaksin Gratis Covid-19 Rp36 T pada RAPBN 2022,"CNN Indonesia | Kamis, 26/08/2021 08:07 WIB",https://www.cnnindonesia.com/ekonomi/20210826074620-532-685525/cadangan-dana-vaksin-gratis-covid-19-rp36-t-pada-rapbn-2022
839,KJRI Jeddah: Status Umrah Indonesia Masih Ditangguhkan Saudi,"CNN Indonesia | Kamis, 26/08/2021 07:58 WIB",https://www.cnnindonesia.com/nasional/20210825140611-20-685210/kjri-jeddah-status-umrah-indonesia-masih-ditangguhkan-saudi
840,"Waskita Karya Restrukturisasi Utang Rp21,9 T","CNN Indonesia | Kamis, 26/08/2021 07:45 WIB",https://www.cnnindonesia.com/ekonomi/20210826073939-92-685512/waskita-karya-restrukturisasi-utang-rp219-t
841,Harga Minyak Menanjak Berkat Kenaikan BBM AS,"CNN Indonesia | Kamis, 26/08/2021 07:35 WIB",https://www.cnnindonesia.com/ekonomi/20210826071049-85-685505/harga-minyak-menanjak-berkat-kenaikan-bbm-as
842,Kapolda Sumsel Dimutasi Jadi Koordinator Staf Ahli Kapolri,"CNN Indonesia | Kamis, 26/08/2021 07:20 WIB",https://www.cnnindonesia.com/nasional/20210826070655-12-685508/kapolda-sumsel-dimutasi-jadi-koordinator-staf-ahli-kapolri
843,Rincian Alokasi Anggaran PEN 2022,"CNN Indonesia | Kamis, 26/08/2021 07:19 WIB",https://www.cnnindonesia.com/ekonomi/20210825133945-532-685167/rincian-alokasi-anggaran-pen-2022
844,Eijkman Beberkan Hasil Uji Praklinik Vaksin Merah Putih,"CNN Indonesia | Kamis, 26/08/2021 07:14 WIB",https://www.cnnindonesia.com/teknologi/20210823202027-199-684274/eijkman-beberkan-hasil-uji-praklinik-vaksin-merah-putih
845,Kata Dokter Soal Booster Vaksin Covid-19 untuk Masyarakat,"tim,  CNN Indonesia | Kamis, 26/08/2021 07:01 WIB",https://www.cnnindonesia.com/gaya-hidup/20210825202621-255-685432/kata-dokter-soal-booster-vaksin-covid-19-untuk-masyarakat
846,"Setop Vaksinasi Berbayar, Fokus Cari Stok Vaksin Covid-19","CNN Indonesia | Kamis, 26/08/2021 06:59 WIB",https://www.cnnindonesia.com/ekonomi/20210826061842-532-685489/setop-vaksinasi-berbayar-fokus-cari-stok-vaksin-covid-19
847,Kemenkes Evaluasi Vaksin Booster usai Para Pejabat Curi Start,"CNN Indonesia | Kamis, 26/08/2021 06:09 WIB",https://www.cnnindonesia.com/nasional/20210825214211-20-685451/kemenkes-evaluasi-vaksin-booster-usai-para-pejabat-curi-start
848,7 Provinsi Belum Memenuhi Standar Minimal Testing Covid-19,"CNN Indonesia | Kamis, 26/08/2021 05:55 WIB",https://www.cnnindonesia.com/nasional/20210826044945-20-685470/7-provinsi-belum-memenuhi-standar-minimal-testing-covid-19
849,Surabaya Mulai Suntikkan Vaksin Moderna untuk Masyarakat Umum,"CNN Indonesia | Kamis, 26/08/2021 05:45 WIB",https://www.cnnindonesia.com/nasional/20210826052959-20-685480/surabaya-mulai-suntikkan-vaksin-moderna-untuk-masyarakat-umum
850,Belanja Negara 'Tersedot' untuk Covid-19 Selama Kasus Tinggi,"CNN Indonesia | Kamis, 26/08/2021 05:09 WIB",https://www.cnnindonesia.com/ekonomi/20210825154823-532-685271/belanja-negara-tersedot-untuk-covid-19-selama-kasus-tinggi
851,"Temu Jokowi-Parpol Bahas 5 Topik, Bantah Bicarakan Amendemen","CNN Indonesia | Kamis, 26/08/2021 05:01 WIB",https://www.cnnindonesia.com/nasional/20210825211738-32-685445/temu-jokowi-parpol-bahas-5-topik-bantah-bicarakan-amendemen
852,"PPKM Level 4, Walkot Makassar Nilai Seharusnya Sudah Turun","CNN Indonesia | Kamis, 26/08/2021 04:41 WIB",https://www.cnnindonesia.com/nasional/20210825075258-20-684931/ppkm-level-4-walkot-makassar-nilai-seharusnya-sudah-turun
853,DKI Finalisasi Ketentuan Belajar Tatap Muka di Sekolah,"CNN Indonesia | Kamis, 26/08/2021 04:07 WIB",https://www.cnnindonesia.com/nasional/20210826034901-20-685467/dki-finalisasi-ketentuan-belajar-tatap-muka-di-sekolah
854,"Makin Dekat Koalisi, PAN Serahkan Kursi Menteri pada Jokowi","CNN Indonesia | Kamis, 26/08/2021 03:00 WIB",https://www.cnnindonesia.com/nasional/20210825202746-32-685429/makin-dekat-koalisi-pan-serahkan-kursi-menteri-pada-jokowi
855,Perhimpunan Guru Ungkap Alasan Banyak Sekolah Tak Gelar PTM,"CNN Indonesia | Kamis, 26/08/2021 02:19 WIB",https://www.cnnindonesia.com/nasional/20210826014603-20-685461/perhimpunan-guru-ungkap-alasan-banyak-sekolah-tak-gelar-ptm
856,"Capaian Vaksinasi Pelajar Rendah, Surabaya Belum Tentukan PTM","CNN Indonesia | Kamis, 26/08/2021 01:41 WIB",https://www.cnnindonesia.com/nasional/20210826013023-20-685460/capaian-vaksinasi-pelajar-rendah-surabaya-belum-tentukan-ptm
857,Jokowi dan Parpol Koalisi Bahas Ibu Kota Baru di Istana,"CNN Indonesia | Rabu, 25/08/2021 23:44 WIB",https://www.cnnindonesia.com/nasional/20210825214452-32-685452/jokowi-dan-parpol-koalisi-bahas-ibu-kota-baru-di-istana
858,"Klub Inggris Larang Pemain ke Timnas, FIFA Tegur PM Inggris","CNN Indonesia | Rabu, 25/08/2021 23:42 WIB",https://www.cnnindonesia.com/olahraga/20210825233331-142-685458/klub-inggris-larang-pemain-ke-timnas-fifa-tegur-pm-inggris
859,"VIDEO: Efikasi Tinggi, Vaksin Pfizer Untuk Siapa","Digital Admin, CNN Indonesia | Rabu, 25/08/2021 22:30 WIB",https://www.cnnindonesia.com/tv/20210825211832-408-685446/video-efikasi-tinggi-vaksin-pfizer-untuk-siapa
860,Nadiem Akui Vaksinasi Guru Belum Capai 50 Persen,"thr,  CNN Indonesia | Rabu, 25/08/2021 21:58 WIB",https://www.cnnindonesia.com/nasional/20210825141244-20-685237/nadiem-akui-vaksinasi-guru-belum-capai-50-persen
861,"Anies: BOR RS 22 Persen, Sepertiga Diisi Pasien Non-DKI","CNN Indonesia | Rabu, 25/08/2021 21:42 WIB",https://www.cnnindonesia.com/nasional/20210825175007-20-685330/anies-bor-rs-22-persen-sepertiga-diisi-pasien-non-dki
862,Mural Mirip Jokowi di Kota Bandung Lenyap Dihapus Petugas,"CNN Indonesia | Rabu, 25/08/2021 21:34 WIB",https://www.cnnindonesia.com/nasional/20210825210223-20-685441/mural-mirip-jokowi-di-kota-bandung-lenyap-dihapus-petugas
863,FOTO: Warga Sri Lanka Kremasi Pasien Covid Pakai Peti Kardus,"Reuters,  CNN Indonesia | Rabu, 25/08/2021 21:30 WIB",https://www.cnnindonesia.com/internasional/20210825125436-115-685118/foto-warga-sri-lanka-kremasi-pasien-covid-pakai-peti-kardus
864,VIDEO: Fasilitas Mewah Pejabat Daerah di Tengah Pandemi,"Digital Admin, CNN Indonesia | Rabu, 25/08/2021 21:30 WIB",https://www.cnnindonesia.com/tv/20210825184928-407-685378/video-fasilitas-mewah-pejabat-daerah-di-tengah-pandemi
865,VIDEO: Warga Israel Usia 30 Tahun Sudah Bisa Booster Vaksin,"CNN,  CNN Indonesia | Rabu, 25/08/2021 21:15 WIB",https://www.cnnindonesia.com/internasional/20210825133650-124-685164/video-warga-israel-usia-30-tahun-sudah-bisa-booster-vaksin
866,Antibodi Llama Diteliti Buat Obati Covid-19,"CNN Indonesia | Rabu, 25/08/2021 21:15 WIB",https://www.cnnindonesia.com/teknologi/20210825195517-199-685440/antibodi-llama-diteliti-buat-obati-covid-19
867,Jejak Kapolda Sumsel: Kena Prank Rp2 T Hingga Dicopot Kapolri,"CNN Indonesia | Rabu, 25/08/2021 21:10 WIB",https://www.cnnindonesia.com/nasional/20210825205224-12-685442/jejak-kapolda-sumsel-kena-prank-rp2-t-hingga-dicopot-kapolri
868,Sandiaga Minta Pelaku Usaha Wisata Menahan Diri Selama PPKM,"Kemenparekraf,  CNN Indonesia | Rabu, 25/08/2021 21:02 WIB",https://www.cnnindonesia.com/ekonomi/20210825205737-97-685439/sandiaga-minta-pelaku-usaha-wisata-menahan-diri-selama-ppkm
869,Polri Bantah Kapolda Sumsel Dicopot Akibat Kasus Akidi Tio,"CNN Indonesia | Rabu, 25/08/2021 21:02 WIB",https://www.cnnindonesia.com/nasional/20210825205142-12-685437/polri-bantah-kapolda-sumsel-dicopot-akibat-kasus-akidi-tio
870,"Taiwan Deteksi Nol Kasus Covid, Pertama Kali sejak Mei","CNN Indonesia | Rabu, 25/08/2021 21:00 WIB",https://www.cnnindonesia.com/internasional/20210825153703-113-685265/taiwan-deteksi-nol-kasus-covid-pertama-kali-sejak-mei
871,Ahli Usulkan Perencanaan Fase Hiperendemi Bukan Endemi,"CNN Indonesia | Rabu, 25/08/2021 20:45 WIB",https://www.cnnindonesia.com/teknologi/20210825194117-199-685419/ahli-usulkan-perencanaan-fase-hiperendemi-bukan-endemi
872,Jokowi Suguhi Martabak dan Bakso Jamu Elite Parpol di Istana,"CNN Indonesia | Rabu, 25/08/2021 20:39 WIB",https://www.cnnindonesia.com/nasional/20210825202356-32-685430/jokowi-suguhi-martabak-dan-bakso-jamu-elite-parpol-di-istana
873,"Dihadiri PAN, Temu Jokowi-Parpol Tak Bahas Reshuffle Kabinet","CNN Indonesia | Rabu, 25/08/2021 20:30 WIB",https://www.cnnindonesia.com/nasional/20210825201603-32-685425/dihadiri-pan-temu-jokowi-parpol-tak-bahas-reshuffle-kabinet
874,"Sayur Gratis Surakarta, Gerakan Peduli Sesama Warga","tim,  CNN Indonesia | Rabu, 25/08/2021 20:07 WIB",https://www.cnnindonesia.com/gaya-hidup/20210825171954-277-685315/sayur-gratis-surakarta-gerakan-peduli-sesama-warga
875,VIDEO: BPOM: 7 Vaksin Sudah Dapat Izin Darurat,"Digital Admin, CNN Indonesia | Rabu, 25/08/2021 20:00 WIB",https://www.cnnindonesia.com/tv/20210825184817-407-685375/video-bpom-7-vaksin-sudah-dapat-izin-darurat
876,"Pemerintah Gratiskan Bea Masuk Impor Vaksin Covid Rp3,3 T","CNN Indonesia | Rabu, 25/08/2021 19:59 WIB",https://www.cnnindonesia.com/ekonomi/20210825194807-532-685416/pemerintah-gratiskan-bea-masuk-impor-vaksin-covid-rp33-t
877,Eks Napi Teroris Soal Vaksinasi Covid: Jangan Percaya Hoaks,"CNN Indonesia | Rabu, 25/08/2021 19:52 WIB",https://www.cnnindonesia.com/nasional/20210825194348-20-685414/eks-napi-teroris-soal-vaksinasi-covid-jangan-percaya-hoaks
878,China Tertawakan Intelijen AS Gagal Buktikan Asal-usul Covid,"CNN Indonesia | Rabu, 25/08/2021 19:50 WIB",https://www.cnnindonesia.com/internasional/20210825164210-113-685299/china-tertawakan-intelijen-as-gagal-buktikan-asal-usul-covid
879,PGRI Kritik Nadiem Tak Konsisten Soal Syarat Vaksin untuk PTM,"CNN Indonesia | Rabu, 25/08/2021 19:49 WIB",https://www.cnnindonesia.com/nasional/20210825192813-20-685412/pgri-kritik-nadiem-tak-konsisten-soal-syarat-vaksin-untuk-ptm
880,Menperin Usul Diskon PPnBM Mobil Baru Diperpanjang,"cnn,  CNN Indonesia | Rabu, 25/08/2021 19:44 WIB",https://www.cnnindonesia.com/ekonomi/20210825192544-532-685410/menperin-usul-diskon-ppnbm-mobil-baru-diperpanjang
881,Tarif Listrik Diwanti-wanti Bisa Naik Gara-gara Proyek EBT,"Tim,  CNN Indonesia | Rabu, 25/08/2021 19:44 WIB",https://www.cnnindonesia.com/ekonomi/20210825191330-90-685397/tarif-listrik-diwanti-wanti-bisa-naik-gara-gara-proyek-ebt
882,Hasto Klaim Pertemuan Jokowi dan Elite Parpol Bahas Pandemi,"CNN Indonesia | Rabu, 25/08/2021 19:40 WIB",https://www.cnnindonesia.com/nasional/20210825192404-32-685411/hasto-klaim-pertemuan-jokowi-dan-elite-parpol-bahas-pandemi
883,"Pemerintah Sudah Kucurkan Rp330,5 T untuk Bansos dan Subsidi","CNN Indonesia | Rabu, 25/08/2021 19:34 WIB",https://www.cnnindonesia.com/ekonomi/20210825192333-532-685409/pemerintah-sudah-kucurkan-rp3305-t-untuk-bansos-dan-subsidi
884,"Usai Kasus Akidi Tio, Kapolri Copot Kapolda Sumsel","CNN Indonesia | Rabu, 25/08/2021 19:25 WIB",https://www.cnnindonesia.com/nasional/20210825190918-12-685396/usai-kasus-akidi-tio-kapolri-copot-kapolda-sumsel
885,Sri Mulyani Angkat Suara soal Vaksin Berbayar Mulai 2022,"CNN Indonesia | Rabu, 25/08/2021 19:20 WIB",https://www.cnnindonesia.com/ekonomi/20210825185848-532-685381/sri-mulyani-angkat-suara-soal-vaksin-berbayar-mulai-2022
886,Kenali Efek Samping Vaksin Sputnik-V,"tim,  CNN Indonesia | Rabu, 25/08/2021 19:15 WIB",https://www.cnnindonesia.com/gaya-hidup/20210825180434-255-685352/kenali-efek-samping-vaksin-sputnik-v
887,Masyarakat Diminta Lapor Jika Harga Tes PCR Lebihi Batas,"KPCPEN,  CNN Indonesia | Rabu, 25/08/2021 18:55 WIB",https://www.cnnindonesia.com/nasional/20210825182216-25-685360/masyarakat-diminta-lapor-jika-harga-tes-pcr-lebihi-batas
888,"Simpanan Pemda di Bank Rp173,73 Triliun per Juli 2021","CNN Indonesia | Rabu, 25/08/2021 18:46 WIB",https://www.cnnindonesia.com/ekonomi/20210825182217-78-685361/simpanan-pemda-di-bank-rp17373-triliun-per-juli-2021
889,Depok Belum Setor Data 10 Ribu Kasus Covid ke Pusat,"CNN Indonesia | Rabu, 25/08/2021 18:37 WIB",https://www.cnnindonesia.com/nasional/20210825181829-20-685358/depok-belum-setor-data-10-ribu-kasus-covid-ke-pusat
890,"Persiapan PTM, Pemerintah Dorong Percepatan Vaksinasi Pelajar","KPCP,  CNN Indonesia | Rabu, 25/08/2021 18:32 WIB",https://www.cnnindonesia.com/nasional/20210825181135-25-685353/persiapan-ptm-pemerintah-dorong-percepatan-vaksinasi-pelajar
891,"Hadapi Sudirman Cup 2021, PBSI Siapkan Program Khusus","CNN Indonesia | Rabu, 25/08/2021 18:28 WIB",https://www.cnnindonesia.com/olahraga/20210825173832-170-685324/hadapi-sudirman-cup-2021-pbsi-siapkan-program-khusus
892,"Rangkuman Covid: Vaksin Rusia Diizinkan, Jakarta Zona Kuning","CNN Indonesia | Rabu, 25/08/2021 18:16 WIB",https://www.cnnindonesia.com/nasional/20210825172535-20-685327/rangkuman-covid-vaksin-rusia-diizinkan-jakarta-zona-kuning
893,VIDEO: Fasilitas 'Wah' Pejabat Daerah,"Digital Admin, CNN Indonesia | Rabu, 25/08/2021 18:15 WIB",https://www.cnnindonesia.com/tv/20210825171851-407-685311/video-fasilitas-wah-pejabat-daerah
894,VIDEO: BPOM Terbitkan Izin Darurat Untuk 7 Vaksin,"CNN Indonesia TV, CNN Indonesia | Rabu, 25/08/2021 18:03 WIB",https://www.cnnindonesia.com/tv/20210825173034-407-685317/video-bpom-terbitkan-izin-darurat-untuk-7-vaksin
895,Pemerintah Jamin Transparansi Pengelolaan Stok Vaksin,"KPCPEN,  CNN Indonesia | Rabu, 25/08/2021 17:59 WIB",https://www.cnnindonesia.com/nasional/20210825175253-25-685332/pemerintah-jamin-transparansi-pengelolaan-stok-vaksin
896,"Pemerintah Bayar Rp25,45 T Biayai Pasien Covid-19","CNN Indonesia | Rabu, 25/08/2021 17:53 WIB",https://www.cnnindonesia.com/ekonomi/20210825174223-532-685329/pemerintah-bayar-rp2545-t-biayai-pasien-covid-19
897,"Lansia Masuk Isoter, Listrik Rumah Diputus Telat Bayar 3 Hari","CNN Indonesia | Rabu, 25/08/2021 17:45 WIB",https://www.cnnindonesia.com/nasional/20210825172555-20-685316/lansia-masuk-isoter-listrik-rumah-diputus-telat-bayar-3-hari
898,Mural Mirip Jokowi dengan Masker di Mata Muncul di Bandung,"CNN Indonesia | Rabu, 25/08/2021 17:32 WIB",https://www.cnnindonesia.com/nasional/20210825171455-20-685308/mural-mirip-jokowi-dengan-masker-di-mata-muncul-di-bandung
899,VIDEO: Menaker Sebut Seluruh ABK Dari Taiwan Negatif Covid-19,"CNN Indonesia TV, CNN Indonesia | Rabu, 25/08/2021 17:32 WIB",https://www.cnnindonesia.com/tv/20210825171142-407-685307/video-menaker-sebut-seluruh-abk-dari-taiwan-negatif-covid-19
900,"Bio Farma Produksi 107,12 Juta Dosis Vaksin Covid-19","CNN Indonesia | Rabu, 25/08/2021 17:30 WIB",https://www.cnnindonesia.com/ekonomi/20210825135301-92-685189/bio-farma-produksi-10712-juta-dosis-vaksin-covid-19
901,Menkes Izin Video Call dengan Wapres AS di Tengah Rapat DPR,"CNN Indonesia | Rabu, 25/08/2021 17:25 WIB",https://www.cnnindonesia.com/nasional/20210825162719-20-685292/menkes-izin-video-call-dengan-wapres-as-di-tengah-rapat-dpr
902,VIDEO: Jelang Sekolah Tatap Muka,"Digital Admin, CNN Indonesia | Rabu, 25/08/2021 17:15 WIB",https://www.cnnindonesia.com/tv/20210825160509-407-685281/video-jelang-sekolah-tatap-muka
903,"Kota Bekasi Siap Belajar Tatap Muka, Depok Masih Pembahasan","CNN Indonesia | Rabu, 25/08/2021 17:13 WIB",https://www.cnnindonesia.com/nasional/20210825163319-20-685295/kota-bekasi-siap-belajar-tatap-muka-depok-masih-pembahasan
904,Riset EIU: Ketimpangan Vaksin Corona Rugikan Dunia Rp33.120 T,"CNN Indonesia | Rabu, 25/08/2021 17:11 WIB",https://www.cnnindonesia.com/ekonomi/20210825140045-532-685215/riset-eiu-ketimpangan-vaksin-corona-rugikan-dunia-rp33120-t
905,Indikator: Drama dengan DPP Jadi Berkah Elektibilitas Ganjar,"CNN Indonesia | Rabu, 25/08/2021 17:06 WIB",https://www.cnnindonesia.com/nasional/20210825165409-32-685302/indikator-drama-dengan-dpp-jadi-berkah-elektibilitas-ganjar
906,Tiga Harimau Sumatera Mati di Aceh Selatan,"CNN Indonesia | Rabu, 25/08/2021 17:04 WIB",https://www.cnnindonesia.com/nasional/20210825163437-20-685296/tiga-harimau-sumatera-mati-di-aceh-selatan
907,"Positif Covid Bertambah 18.671, Kematian Masih di Atas 1.000","CNN Indonesia | Rabu, 25/08/2021 16:54 WIB",https://www.cnnindonesia.com/nasional/20210825134019-20-685187/positif-covid-bertambah-18671-kematian-masih-di-atas-1000
